Etalon_2	87	295	0.0299199
Etalon_2	88	288	0.0206219
Etalon_2	89	277	0.0385916
Etalon_2	90	275	0.0233962
Etalon_2	91	274	0.0276506
Etalon_2	92	268	0.0344648
Etalon_2	93	265	0.0385894
Etalon_2	94	264	0.0461094
Etalon_2	95	248	0.0308941
Etalon_2	96	243	0.0188508
Etalon_2	97	231	0.0997353
Etalon_2	98	223	0.0303493
Etalon_2	99	223	0.00143896
Etalon_2	100	222	0.0302429
Etalon_2	101	212	0.0252688
Etalon_2	102	211	0.0229643
Etalon_2	103	211	0.0131795
Etalon_2	104	210	0.013819
Etalon_2	105	209	0.0270371
Etalon_3	1	723	0.155331
Etalon_3	2	710	0.254181
Etalon_3	3	607	0.142889
Etalon_3	4	606	0.153693
Etalon_3	5	590	0.465958
Etalon_3	6	588	0.104368
Etalon_3	7	544	0.165496
Etalon_3	8	543	0.179428
Etalon_3	9	542	0.363455
Etalon_3	10	540	1.16343
Etalon_3	11	539	0.495401
Etalon_3	12	538	0.984245
Etalon_3	13	536	0.244979
Etalon_3	14	469	0.385348
Etalon_3	15	469	0.0780379
Etalon_3	16	450	0.559213
Etalon_3	17	449	0.167619
Etalon_3	18	442	0.217563
Etalon_3	19	440	0.175774
Etalon_3	20	439	0.413706
Etalon_3	21	437	0.115965
Etalon_3	22	427	0.287791
Etalon_3	23	409	0.225157
Etalon_3	24	406	0.352293
Etalon_3	25	403	0.476776
Etalon_3	26	402	0.508365
Etalon_3	27	401	1.70158
Etalon_3	28	400	1.24701
Etalon_3	29	399	0.420515
Etalon_3	30	398	0.346932
Etalon_3	31	397	0.50468
Etalon_3	32	394	0.252334
Etalon_3	33	393	0.0553952
Etalon_3	34	392	0.093585
Etalon_3	35	391	0.399236
Etalon_3	36	390	0.115767
Etalon_3	37	388	0.141296
Etalon_3	38	380	0.229045
Etalon_3	39	378	0.466712
Etalon_3	40	377	2.24251
Etalon_3	41	376	0.72704
Etalon_3	42	374	0.341717
Etalon_3	43	373	0.675802
Etalon_3	44	372	0.381813
Etalon_3	45	371	0.114542
Etalon_3	46	368	0.118444
Etalon_3	47	366	0.204077
Etalon_3	48	366	0.369652
Etalon_3	49	364	0.270645
Etalon_3	50	363	0.245179
Etalon_3	51	361	0.189799
Etalon_3	52	360	5.42032
Etalon_3	53	359	0.767307
Etalon_3	54	356	0.296348
Etalon_3	55	348	0.744749
Etalon_3	56	347	0.881062
Etalon_3	57	346	2.32726
Etalon_3	58	345	6.24954
Etalon_3	59	344	16.9142
Etalon_3	60	343	0.424146
Etalon_3	61	339	0.771595
Etalon_3	62	338	1.29387
Etalon_3	63	337	0.657557
Etalon_3	64	336	0.183963
Etalon_3	65	335	0.954107
Etalon_3	66	333	1.28302
Etalon_3	67	333	0.452235
Etalon_3	68	332	0.377611
Etalon_3	69	330	0.401931
Etalon_3	70	329	0.0994703
Etalon_3	71	328	0.0589432
Etalon_3	72	326	0.120147
Etalon_3	73	325	0.677293
Etalon_3	74	324	4.02311
Etalon_3	75	323	1.15094
Etalon_3	76	319	1.346
Etalon_3	77	318	0.762462
Etalon_3	78	317	0.802461
Etalon_3	79	316	0.245816
Etalon_3	80	313	0.119718
Etalon_3	81	312	0.53541
Etalon_3	82	311	0.461563
Etalon_3	83	309	0.265024
Etalon_3	84	308	0.107476
Etalon_3	85	307	8.96291
Etalon_3	86	306	0.631445
Etalon_3	87	302	0.551394
Etalon_3	88	300	0.414979
Etalon_3	89	299	0.315939
Etalon_3	90	297	0.095153
Etalon_3	91	295	0.119002
Etalon_3	92	288	0.0753367
Etalon_3	93	275	0.303725
Etalon_3	94	275	0.0705073
Etalon_3	95	265	0.16905
Etalon_3	96	265	0.0193882
Etalon_3	97	264	0.150013
Etalon_3	98	263	0.155115
Etalon_3	99	247	0.121263
Etalon_3	100	222	0.245245
Etalon_3	101	212	0.093394
Etalon_3	102	211	0.101098
Etalon_3	103	210	0.0745292
Etalon_3	104	208	0.216819
Etalon_4	1	723	0.0635246
Etalon_4	2	710	0.0797292
Etalon_4	3	608	0.0675008
Etalon_4	4	606	0.0796172
Etalon_4	5	590	0.0330236
Etalon_4	6	590	0.176265
Etalon_4	7	589	0.0656077
Etalon_4	8	544	0.0545192
Etalon_4	9	543	0.0413644
Etalon_4	10	542	0.219459
Etalon_4	11	540	0.215787
Etalon_4	12	540	0.349429
Etalon_4	13	538	0.495987
Etalon_4	14	537	0.0810377
Etalon_4	15	470	0.0932883
Etalon_4	16	469	0.0511532
Etalon_4	17	451	0.0455982
Etalon_4	18	451	0.164767
Etalon_4	19	449	0.093169
Etalon_4	20	444	0.0925373
Etalon_4	21	440	0.089888
Etalon_4	22	439	0.309708
Etalon_4	23	438	0.014633
Etalon_4	24	429	0.0344045
Etalon_4	25	429	0.0812081
Etalon_4	26	426	0.165171
Etalon_4	27	422	0.124211
Etalon_4	28	421	0.0157848
Etalon_4	29	420	0.0792731
Etalon_4	30	418	0.0525094
Etalon_4	31	417	0.0453483
Etalon_4	32	409	0.106309
Etalon_4	33	408	0.0700822
Etalon_4	34	407	0.107641
Etalon_4	35	403	0.221057
Etalon_4	36	402	0.300147
Etalon_4	37	401	0.462751
Etalon_4	38	400	0.238023
Etalon_4	39	400	0.195562
Etalon_4	40	398	0.184191
Etalon_4	41	397	0.138072
Etalon_4	42	396	0.0507562
Etalon_4	43	395	0.0689178
Etalon_4	44	392	0.0997057
Etalon_4	45	390	0.0279289
Etalon_4	46	388	0.0468829
Etalon_4	47	382	0.13134
Etalon_4	48	381	0.0408322
Etalon_4	49	379	0.324956
Etalon_4	50	378	0.135292
Etalon_4	51	377	1.04375
Etalon_4	52	376	0.130091
Etalon_4	53	374	0.15182
Etalon_4	54	373	0.174074
Etalon_4	55	372	0.207261
Etalon_4	56	371	0.0392074
Etalon_4	57	367	0.0954923
Etalon_4	58	366	0.155359
Etalon_4	59	364	0.111459
Etalon_4	60	363	0.116678
Etalon_4	61	362	0.0340419
Etalon_4	62	361	0.018378
Etalon_4	63	360	1.37976
Etalon_4	64	359	0.315928
Etalon_4	65	356	0.1398
Etalon_4	66	348	0.229923
Etalon_4	67	347	0.520236
Etalon_4	68	345	17.7397
Etalon_4	69	344	6.0039
Etalon_4	70	343	0.230865
Etalon_4	71	340	0.20638
Etalon_4	72	339	0.378523
Etalon_4	73	337	0.22127
Etalon_4	74	336	0.0790626
Etalon_4	75	335	0.278596
Etalon_4	76	334	0.183524
Etalon_4	77	333	0.257518
Etalon_4	78	332	0.119938
Etalon_4	79	331	0.0583401
Etalon_4	80	326	0.335625
Etalon_4	81	325	0.228416
Etalon_4	82	324	1.54258
Etalon_4	83	323	0.249601
Etalon_4	84	322	0.0460816
Etalon_4	85	320	0.522909
Etalon_4	86	319	0.235166
Etalon_4	87	318	0.400166
Etalon_4	88	316	0.108733
Etalon_4	89	316	0.0127446
Etalon_4	90	313	0.149869
Etalon_4	91	312	0.223515
Etalon_4	92	311	0.155114
Etalon_4	93	310	0.41017
Etalon_4	94	307	1.94744
Etalon_4	95	306	0.323038
Etalon_4	96	301	0.24246
Etalon_4	97	300	0.181902
Etalon_4	98	299	0.127298
Etalon_4	99	297	0.0727583
Etalon_4	100	295	0.0394008
Etalon_4	101	275	0.0677687
Etalon_4	102	265	0.0573836
Etalon_4	103	265	0.0356992
Etalon_4	104	264	0.0267972
Etalon_4	105	263	0.142569
Etalon_4	106	222	0.0907108
Etalon_4	107	211	0.0882137
Etalon_4	108	209	0.0933362
Etalon_5	1	607	0.10459
Etalon_5	2	606	0.00694413
Etalon_5	3	605	0.110315
Etalon_5	4	589	0.344101
Etalon_5	5	588	0.0227514
Etalon_5	6	544	0.0610341
Etalon_5	7	543	0.0331286
Etalon_5	8	542	0.27389
Etalon_5	9	539	0.280231
Etalon_5	10	538	1.33528
Etalon_5	11	537	0.302478
Etalon_5	12	536	0.143187
Etalon_5	13	484	0.104001
Etalon_5	14	469	0.138666
Etalon_5	15	468	0.10186
Etalon_5	16	449	0.46007
Etalon_5	17	448	0.0485724
Etalon_5	18	441	0.0741022
Etalon_5	19	441	0.088359
Etalon_5	20	439	0.165618
Etalon_5	21	438	0.348668
Etalon_5	22	427	0.129707
Etalon_5	23	427	0.00821193
Etalon_5	24	426	0.114017
Etalon_5	25	420	0.0806576
Etalon_5	26	420	0.162902
Etalon_5	27	419	0.0211513
Etalon_5	28	417	0.155109
Etalon_5	29	408	0.181822
Etalon_5	30	405	0.159863
Etalon_5	31	402	0.443771
Etalon_5	32	401	1.20522
Etalon_5	33	400	0.318805
Etalon_5	34	399	0.178026
Etalon_5	35	397	0.183631
Etalon_5	36	396	0.311229
Etalon_5	37	394	0.0930903
Etalon_5	38	392	0.17556
Etalon_5	39	390	0.0742061
Etalon_5	40	390	0.0967468
Etalon_5	41	387	0.101067
Etalon_5	42	382	0.181449
Etalon_5	43	380	0.0852197
Etalon_5	44	379	0.549864
Etalon_5	45	377	0.20054
Etalon_5	46	376	1.06268
Etalon_5	47	375	0.140291
Etalon_5	48	373	0.0717364
Etalon_5	49	373	0.345397
Etalon_5	50	372	0.360585
Etalon_5	51	368	0.0725217
Etalon_5	52	367	0.120464
Etalon_5	53	366	0.214503
Etalon_5	54	365	0.358285
Etalon_5	55	364	0.383861
Etalon_5	56	363	0.251811
Etalon_5	57	361	0.246128
Etalon_5	58	360	0.20058
Etalon_5	59	360	1.00207
Etalon_5	60	358	0.459293
Etalon_5	61	355	0.176876
Etalon_5	62	350	0.0857326
Etalon_5	63	349	0.156081
Etalon_5	64	347	0.275279
Etalon_5	65	347	1.36696
Etalon_5	66	344	2.31781
Etalon_5	67	343	1.51582
Etalon_5	68	342	0.496932
Etalon_5	69	339	0.287222
Etalon_5	70	338	0.752153
Etalon_5	71	337	0.212098
Etalon_5	72	336	0.102459
Etalon_5	73	334	0.44624
Etalon_5	74	333	0.291724
Etalon_5	75	332	0.249427
Etalon_5	76	331	0.138654
Etalon_5	77	330	0.132016
Etalon_5	78	328	0.0526614
Etalon_5	79	325	0.501186
Etalon_5	80	324	0.684485
Etalon_5	81	323	0.850634
Etalon_5	82	322	0.507574
Etalon_5	83	320	0.245682
Etalon_5	84	319	0.627796
Etalon_5	85	318	0.358524
Etalon_5	86	317	0.472339
Etalon_5	87	316	0.127249
Etalon_5	88	313	0.154452
Etalon_5	89	311	0.106456
Etalon_5	90	311	0.612026
Etalon_5	91	309	0.746929
Etalon_5	92	307	1.5383
Etalon_5	93	306	0.346807
Etalon_5	94	303	0.0187155
Etalon_5	95	303	0.205174
Etalon_5	96	301	0.347504
Etalon_5	97	300	0.349459
Etalon_5	98	298	0.20974
Etalon_5	99	297	0.068584
Etalon_5	100	276	0.186887
Etalon_5	101	274	0.0549062
Etalon_5	102	264	0.236616
Etalon_5	103	263	0.00976701
Etalon_5	104	263	0.0497908
Etalon_5	105	221	0.163959
Etalon_5	106	212	0.0609707
Etalon_5	107	211	0.0946313
Etalon_5	108	210	0.0592816
Etalon_7	1	608	0.11881
Etalon_7	2	591	0.0663045
Etalon_7	3	590	0.193016
Etalon_7	4	589	0.0379092
Etalon_7	5	549	0.118826
Etalon_7	6	548	0.0210383
Etalon_7	7	547	0.197774
Etalon_7	8	545	0.121216
Etalon_7	9	544	0.101119
Etalon_7	10	543	0.368044
Etalon_7	11	542	0.0671899
Etalon_7	12	541	0.134497
Etalon_7	13	541	0.176787
Etalon_7	14	540	0.587528
Etalon_7	15	539	0.23536
Etalon_7	16	537	0.151168
Etalon_7	17	471	0.139222
Etalon_7	18	452	0.143189
Etalon_7	19	451	0.101477
Etalon_7	20	450	0.0966425
Etalon_7	21	449	0.117289
Etalon_7	22	444	0.129221
Etalon_7	23	444	0.0640904
Etalon_7	24	442	0.085367
Etalon_7	25	439	0.400362
Etalon_7	26	438	0.00352314
Etalon_7	27	428	0.115711
Etalon_7	28	427	0.0268858
Etalon_7	29	422	0.0201568
Etalon_7	30	422	0.100995
Etalon_7	31	420	0.0802082
Etalon_7	32	419	0.0762159
Etalon_7	33	410	0.000773716
Etalon_7	34	409	0.00914173
Etalon_7	35	406	0.399342
Etalon_7	36	404	0.27347
Etalon_7	37	403	0.121873
Etalon_7	38	402	1.24439
Etalon_7	39	400	0.212055
Etalon_7	40	398	0.0800337
Etalon_7	41	397	0.23383
Etalon_7	42	395	0.0544157
Etalon_7	43	385	0.113617
Etalon_7	44	384	0.0675207
Etalon_7	45	383	0.068767
Etalon_7	46	382	0.189002
Etalon_7	47	381	0.534887
Etalon_7	48	380	0.167599
Etalon_7	49	379	0.14917
Etalon_7	50	378	0.174522
Etalon_7	51	378	0.62878
Etalon_7	52	376	0.252517
Etalon_7	53	374	0.503311
Etalon_7	54	373	0.112478
Etalon_7	55	369	0.178782
Etalon_7	56	367	0.115229
Etalon_7	57	366	0.543474
Etalon_7	58	365	0.168752
Etalon_7	59	363	0.249876
Etalon_7	60	362	0.359502
Etalon_7	61	361	0.710317
Etalon_7	62	359	0.296517
Etalon_7	63	356	0.134999
Etalon_7	64	351	0.185278
Etalon_7	65	348	0.356395
Etalon_7	66	348	0.589535
Etalon_7	67	346	0.424952
Etalon_7	68	344	2.79903
Etalon_7	69	343	0.0463669
Etalon_7	70	340	0.390023
Etalon_7	71	338	0.276539
Etalon_7	72	337	0.199412
Etalon_7	73	336	0.122668
Etalon_7	74	335	0.329209
Etalon_7	75	334	0.253054
Etalon_7	76	334	0.108835
Etalon_7	77	333	0.101693
Etalon_7	78	332	0.0915368
Etalon_7	79	331	0.0552022
Etalon_7	80	328	0.114674
Etalon_7	81	326	0.384099
Etalon_7	82	325	0.828231
Etalon_7	83	324	0.108198
Etalon_7	84	323	0.383896
Etalon_7	85	320	0.345703
Etalon_7	86	319	0.147302
Etalon_7	87	318	0.215151
Etalon_7	88	317	0.0511546
Etalon_7	89	313	0.00377885
Etalon_7	90	311	0.839916
Etalon_7	91	309	0.328054
Etalon_7	92	308	1.04968
Etalon_7	93	307	0.234849
Etalon_7	94	304	0.0155872
Etalon_7	95	303	0.217323
Etalon_7	96	301	0.286074
Etalon_7	97	301	0.235408
Etalon_7	98	299	0.188461
Etalon_7	99	298	0.0252058
Etalon_7	100	277	0.13685
Etalon_7	101	275	0.00475354
Etalon_7	102	266	0.0424401
Etalon_7	103	265	0.0106663
Etalon_7	104	264	0.136401
Etalon_7	105	248	0.0687857
Etalon_7	106	222	0.076833
Etalon_7	107	212	0.0877243
Etalon_7	108	211	0.0221696
Etalon_7	109	209	0.112594
Etalon_8	1	723	0.0490199
Etalon_8	2	710	0.0583022
Etalon_8	3	703	0.0377988
Etalon_8	4	619	0.0291491
Etalon_8	5	607	0.068537
Etalon_8	6	606	0.0227085
Etalon_8	7	590	0.138154
Etalon_8	8	589	0.0204331
Etalon_8	9	545	0.0368768
Etalon_8	10	544	0.00687877
Etalon_8	11	544	0.0518405
Etalon_8	12	542	0.075825
Etalon_8	13	541	0.0936742
Etalon_8	14	540	0.350231
Etalon_8	15	538	0.234562
Etalon_8	16	537	0.0686908
Etalon_8	17	470	0.0533515
Etalon_8	18	469	0.0367272
Etalon_8	19	450	0.16314
Etalon_8	20	449	0.0217805
Etalon_8	21	441	0.0719474
Etalon_8	22	439	0.0442504
Etalon_8	23	439	0.136991
Etalon_8	24	437	0.0316162
Etalon_8	25	429	0.0455162
Etalon_8	26	428	0.00170348
Etalon_8	27	427	0.0706547
Etalon_8	28	422	0.0572085
Etalon_8	29	421	0.00915763
Etalon_8	30	420	0.0608435
Etalon_8	31	418	0.0194098
Etalon_8	32	417	0.0334325
Etalon_8	33	409	0.086769
Etalon_8	34	407	0.0870247
Etalon_8	35	403	0.195207
Etalon_8	36	402	0.041167
Etalon_8	37	402	0.239109
Etalon_8	38	400	0.391499
Etalon_8	39	398	0.119703
Etalon_8	40	397	0.031354
Etalon_8	41	394	0.056266
Etalon_8	42	393	0.0313782
Etalon_8	43	393	0.0248013
Etalon_8	44	392	0.0217913
Etalon_8	45	391	0.0507544
Etalon_8	46	383	0.0272408
Etalon_8	47	382	0.108837
Etalon_8	48	381	0.0172522
Etalon_8	49	380	0.183749
Etalon_8	50	378	0.101066
Etalon_8	51	377	0.321041
Etalon_8	52	376	0.0981349
Etalon_8	53	374	0.0552337
Etalon_8	54	373	0.199146
Etalon_8	55	372	0.031322
Etalon_8	56	371	0.0398588
Etalon_8	57	368	0.0531204
Etalon_8	58	367	0.0313305
Etalon_8	59	366	0.117574
Etalon_8	60	365	0.0706643
Etalon_8	61	363	0.0251829
Etalon_8	62	362	0.0714343
Etalon_8	63	360	0.327022
Etalon_8	64	359	0.150116
Etalon_8	65	356	0.0862315
Etalon_8	66	355	0.0138931
Etalon_8	67	348	0.176715
Etalon_8	68	347	0.207917
Etalon_8	69	346	0.340836
Etalon_8	70	345	0.173086
Etalon_8	71	344	0.655066
Etalon_8	72	343	0.148434
Etalon_8	73	340	0.0401829
Etalon_8	74	339	0.0823247
Etalon_8	75	337	0.0264618
Etalon_8	76	336	0.000285083
Etalon_8	77	335	0.0674563
Etalon_8	78	335	0.0270856
Etalon_8	79	334	0.182879
Etalon_8	80	333	0.100718
Etalon_8	81	332	0.0445569
Etalon_8	82	331	0.0466588
Etalon_8	83	326	0.170732
Etalon_8	84	325	0.14838
Etalon_8	85	324	0.23614
Etalon_8	86	323	0.217336
Etalon_8	87	322	0.00923346
Etalon_8	88	320	0.186477
Etalon_8	89	319	0.263073
Etalon_8	90	318	0.0595521
Etalon_8	91	316	0.0824473
Etalon_8	92	313	0.0116611
Etalon_8	93	311	0.32949
Etalon_8	94	309	0.119411
Etalon_8	95	308	0.435414
Etalon_8	96	306	0.242716
Etalon_8	97	302	0.133973
Etalon_8	98	300	0.0982287
Etalon_8	99	299	0.0766507
Etalon_8	100	298	0.013843
Etalon_8	101	276	0.060854
Etalon_8	102	275	0.0314747
Etalon_8	103	267	0.0469475
Etalon_8	104	265	0.0252611
Etalon_8	105	264	0.0159457
Etalon_8	106	263	0.0411911
Etalon_8	107	253	0.0298387
Etalon_8	108	223	0.0433158
Etalon_8	109	212	0.0561412
Etalon_8	110	211	0.00600444
Etalon_9	1	722	0.100363
Etalon_9	2	721	0.0491771
Etalon_9	3	710	0.240881
Etalon_9	4	709	0.0172791
Etalon_9	5	707	0.110642
Etalon_9	6	702	0.125083
Etalon_9	7	701	0.0349506
Etalon_9	8	689	0.170065
Etalon_9	9	679	0.173134
Etalon_9	10	658	0.0438785
Etalon_9	11	657	0.0697054
Etalon_9	12	655	0.0744392
Etalon_9	13	651	0.081572
Etalon_9	14	618	0.0932644
